날짜,항공사,출발시간,가격
2024.03.20 Wed,티웨이항공,"19:30KIX21:30ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 157,400원~"
2024.03.20 Wed,에어서울,"18:00KIX20:05ICN직항, 02시간 05분","성인/모든 결제수단편도 160,100원~"
2024.03.20 Wed,에어서울,"16:00KIX17:55ICN직항, 01시간 55분","성인/모든 결제수단편도 160,100원~"
2024.03.20 Wed,티웨이항공,"10:55KIX12:55ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 165,000원~"
2024.03.20 Wed,제주항공,"12:30KIX14:45ICN직항, 02시간 15분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 168,700원~"
2024.03.20 Wed,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 177,000원~"
2024.03.20 Wed,진에어,"17:00KIX19:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 199,900원~"
2024.03.20 Wed,대한항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 220,100원~"
2024.03.20 Wed,대한항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 220,100원~"
2024.03.20 Wed,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 230,200원~"
2024.03.20 Wed,대한항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 231,500원~"
2024.03.20 Wed,아시아나항공,"10:50KIX12:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 250,600원~"
2024.03.20 Wed,아시아나항공,"17:00KIX19:05ICN직항, 02시간 05분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 250,600원~"
2024.03.20 Wed,대한항공,"11:05KIX13:10ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 251,200원~"
2024.03.20 Wed,에어부산,"18:30KIX20:35ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.20 Wed,에어부산,"15:25KIX17:40ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.20 Wed,에어부산,"12:25KIX14:25ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.20 Wed,대한항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 413,200원~"
2024.03.20 Wed,아시아나항공,"09:00KIX11:00ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 507,300원~"
2024.03.20 Wed,일본항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.20 Wed,일본항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.20 Wed,일본항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.20 Wed,일본항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.20 Wed,ANA항공 ,"17:00KIX19:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.20 Wed,ANA항공 ,"10:50KIX12:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.21 Thu,에어서울,"10:00KIX11:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 144,400원~"
2024.03.21 Thu,제주항공,"18:00KIX20:10ICN직항, 02시간 10분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 153,300원~"
2024.03.21 Thu,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 153,300원~"
2024.03.21 Thu,진에어,"17:00KIX19:10ICN직항, 02시간 10분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 155,700원~"
2024.03.21 Thu,티웨이항공,"15:30KIX17:35ICN직항, 02시간 05분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 157,400원~"
2024.03.21 Thu,진에어,"18:00KIX19:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 160,700원~"
2024.03.21 Thu,티웨이항공,"10:55KIX12:55ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 165,000원~"
2024.03.21 Thu,이스타항공,"18:00KIX19:50ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 165,000원~"
2024.03.21 Thu,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 168,700원~"
2024.03.21 Thu,에어서울,"18:00KIX20:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 170,700원~"
2024.03.21 Thu,에어서울,"16:00KIX17:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 170,700원~"
2024.03.21 Thu,제주항공,"12:30KIX14:45ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 177,000원~"
2024.03.21 Thu,이스타항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 180,500원~"
2024.03.21 Thu,진에어,"11:05KIX13:10ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 185,200원~"
2024.03.21 Thu,진에어,"12:00KIX14:00ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 185,200원~"
2024.03.21 Thu,티웨이항공,"19:00KIX20:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 196,100원~"
2024.03.21 Thu,대한항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 220,100원~"
2024.03.21 Thu,아시아나항공,"09:00KIX11:00ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 223,500원~"
2024.03.21 Thu,아시아나항공,"10:50KIX12:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 223,500원~"
2024.03.21 Thu,아시아나항공,"17:00KIX19:05ICN직항, 02시간 05분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 223,500원~"
2024.03.21 Thu,대한항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 231,500원~"
2024.03.21 Thu,대한항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 231,500원~"
2024.03.21 Thu,대한항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 246,300원~"
2024.03.21 Thu,대한항공,"11:05KIX13:10ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 251,200원~"
2024.03.21 Thu,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 254,800원~"
2024.03.21 Thu,에어부산,"18:30KIX20:35ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.21 Thu,에어부산,"15:25KIX17:40ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.21 Thu,에어부산,"12:25KIX14:25ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.21 Thu,일본항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.21 Thu,일본항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.21 Thu,일본항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.21 Thu,일본항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.21 Thu,ANA항공 ,"17:00KIX19:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.21 Thu,ANA항공 ,"10:50KIX12:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.21 Thu,ANA항공 ,"09:00KIX11:00ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.22 Fri,제주항공,"12:30KIX14:45ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 185,200원~"
2024.03.22 Fri,이스타항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 196,100원~"
2024.03.22 Fri,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.03.22 Fri,이스타항공,"18:00KIX19:50ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.03.22 Fri,티웨이항공,"19:00KIX20:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.03.22 Fri,에어서울,"18:00KIX20:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 219,800원~"
2024.03.22 Fri,에어서울,"16:00KIX17:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 219,800원~"
2024.03.22 Fri,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 230,200원~"
2024.03.22 Fri,진에어,"17:00KIX19:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 234,300원~"
2024.03.22 Fri,진에어,"12:35KIX14:35ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 234,300원~"
2024.03.22 Fri,에어서울,"09:55KIX11:55ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 252,500원~"
2024.03.22 Fri,대한항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 252,800원~"
2024.03.22 Fri,진에어,"18:00KIX19:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 253,900원~"
2024.03.22 Fri,아시아나항공,"09:00KIX11:00ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 256,900원~"
2024.03.22 Fri,아시아나항공,"10:50KIX12:50ICN직항, 02시간 00분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 256,900원~"
2024.03.22 Fri,제주항공,"09:50KIX11:50ICN직항, 02시간 00분","성인/삼성카드편도 272,700원~"
2024.03.22 Fri,진에어,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 273,600원~"
2024.03.22 Fri,대한항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 285,600원~"
2024.03.22 Fri,대한항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 285,600원~"
2024.03.22 Fri,대한항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 285,600원~"
2024.03.22 Fri,에어부산,"18:30KIX20:35ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.22 Fri,에어부산,"15:25KIX17:40ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.22 Fri,에어부산,"12:25KIX14:25ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 288,500원~"
2024.03.22 Fri,아시아나항공,"17:00KIX19:05ICN직항, 02시간 05분","성인/현대 M2/M3 Edition2(이용실적 충족시)편도 313,000원~"
2024.03.22 Fri,대한항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 329,700원~"
2024.03.22 Fri,티웨이항공,"15:30KIX17:35ICN직항, 02시간 05분","성인/모든 결제수단편도 338,500원~"
2024.03.22 Fri,일본항공,"18:10KIX20:15ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.22 Fri,일본항공,"11:55KIX14:00ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.22 Fri,일본항공,"09:20KIX11:15ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.22 Fri,일본항공,"13:45KIX15:45ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,262,000원~"
2024.03.22 Fri,ANA항공 ,"17:00KIX19:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.22 Fri,ANA항공 ,"10:50KIX12:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.22 Fri,ANA항공 ,"09:00KIX11:00ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 1,378,700원~"
2024.03.23 Sat,제주항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 177,000원~"
2024.03.23 Sat,에어서울,"18:00KIX20:05ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 195,200원~"
2024.03.23 Sat,에어서울,"16:00KIX17:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 195,200원~"
2024.03.23 Sat,이스타항공,"18:00KIX19:50ICN직항, 01시간 50분","성인/KB국민카드(이용실적 충족시)편도 196,100원~"
2024.03.23 Sat,제주항공,"18:00KIX20:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.03.23 Sat,제주항공,"19:40KIX21:40ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.03.23 Sat,제주항공,"12:30KIX14:45ICN직항, 02시간 15분","성인/KB국민카드(이용실적 충족시)편도 197,500원~"
2024.03.23 Sat,티웨이항공,"19:00KIX20:55ICN직항, 01시간 55분","성인/KB국민카드(이용실적 충족시)편도 211,600원~"
2024.03.23 Sat,진에어,"16:00KIX18:10ICN직항, 02시간 10분","성인/KB국민카드(이용실적 충족시)편도 214,700원~"
2024.03.23 Sat,티웨이항공,"15:30KIX17:35ICN직항, 02시간 05분","성인/KB국민카드(이용실적 충족시)편도 227,200원~"
2024.03.23 Sat,이스타항공,"11:50KIX13:50ICN직항, 02시간 00분","성인/KB국민카드(이용실적 충족시)편도 233,700원~"
